,Parcel Number,Address,BBB,FinSqFt,Use,Year Built,Transfer Date,Amount,Address Length,House Number,Apt Number,Latitude,Longitude,Num_Amount,Year,Month,Missing House Number,Corrected Address
369,612-0080-0259-00,"4434 Hunt Rd, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1406,510,1974,06-13-2017,"$299,000",3.0,4434.0,,39.2299645,-84.3878585,299000,2017,6,4434.0,
370,612-0112-0039-00,"3 Muirfield Ln, Cincinnati, OH 45241, USA",5 - 2 - 2 - 1,1394,555,1981,05-11-2017,"$189,150",3.0,3.0,,39.241218,-84.403359,189150,2017,5,3.0,
371,612-0121-0024-00,"9892 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1254,555,1979,05-05-2017,"$126,000",3.0,9892.0,,39.2387732,-84.3931077,126000,2017,5,9892.0,
372,612-0121-0118-00,"9802 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 3 - 0,1158,555,1984,04-04-2017,"$140,000",3.0,9802.0,,39.2380799,-84.39410769999999,140000,2017,4,9802.0,
373,612-0121-0124-00,"9862 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 2 - 2,1360,555,1984,06-13-2017,"$133,500",3.0,9862.0,,39.2384619,-84.3940156,133500,2017,6,9862.0,
374,612-0121-0125-00,"9864 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1159,555,1984,05-30-2017,"$145,000",3.0,9864.0,,39.2385525,-84.3940054,145000,2017,5,9864.0,
375,612-0121-0154-00,"9828 Timbers Dr, Cincinnati, OH 45242, USA",7 - 3 - 2 - 1,1360,555,1986,06-26-2017,"$120,000",3.0,9828.0,,39.2380879,-84.39289769999999,120000,2017,6,9828.0,
376,612-0140-0058-00,"5210 Meyers Ave, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1157,510,1955,05-16-2017,"$217,500",3.0,5210.0,,39.2550519,-84.37182849999999,217500,2017,5,5210.0,
377,612-0140-0206-00,"5258 Kenridge Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1291,510,1942,04-27-2017,"$186,000",3.0,5258.0,,39.25338250000001,-84.37172199999999,186000,2017,4,5258.0,
378,612-0140-0414-00,"5366 Hickory Trail Ln, Cincinnati, OH 45242, USA",6 - 2 - 2 - 1,1440,555,1982,04-18-2017,"$195,000",4.0,5366.0,,39.2515825,-84.3705885,195000,2017,4,5366.0,
379,612-0140-0467-00,"10640 Kenwood Rd, Cincinnati, OH 45242, USA",5 - 3 - 1 - 0,1260,510,1956,06-28-2017,"$136,500",3.0,10640.0,,39.2559538,-84.37428849999999,136500,2017,6,10640.0,
380,612-0180-0132-00,"10769 Fallsington Ct, Cincinnati, OH 45242, USA",6 - 3 - 2 - 2,1249,555,1984,04-13-2017,"$179,500",3.0,10769.0,,39.2571613,-84.3597504,179500,2017,4,10769.0,
381,620-0190-0414-00,"9128 Dominion Cir, Cincinnati, OH 45249, USA",6 - 2 - 3 - 1,1216,550,1984,05-04-2017,"$132,715",3.0,9128.0,,39.2885036,-84.3074965,132715,2017,5,9128.0,
382,620-0190-0415-00,"9130 Dominion Cir, Cincinnati, OH 45249, USA",6 - 2 - 2 - 1,1216,550,1984,04-24-2017,"$121,500",3.0,9130.0,,39.2886838,-84.3084203,121500,2017,4,9130.0,
383,620-0190-0426-00,"9138 Dominion Cir, Cincinnati, OH 45249, USA",7 - 2 - 2 - 1,1232,550,1984,05-11-2017,"$136,000",3.0,9138.0,,39.288053,-84.30771399999999,136000,2017,5,9138.0,
384,620-0190-0569-00,"9162 Symmes Landing Dr, Cincinnati, OH 45249, USA",7 - 3 - 2 - 1,1316,550,1988,06-05-2017,"$278,500",4.0,9162.0,2.0,39.2853931,-84.3078164,278500,2017,6,9162.0,
385,620-0190-0614-00,"9166 Symmes Landing Dr, Cincinnati, OH 45249, USA",5 - 2 - 2 - 1,1343,550,1993,05-25-2017,"$263,000",4.0,9166.0,4.0,39.2852355,-84.3076404,263000,2017,5,9166.0,
386,620-0190-0712-00,"12071 Carrington Ln, Loveland, OH 45140, USA",5 - 2 - 2 - 0,1112,550,1995,05-25-2017,"$103,000",3.0,12071.0,205.0,39.2886689,-84.2978174,103000,2017,5,12071.0,
387,620-0190-0848-00,"12032 Maxim Ave, Cincinnati, OH 45249, USA",5 - 3 - 2 - 0,1383,550,1999,06-08-2017,"$131,000",3.0,12032.0,,39.2901243,-84.30939359999999,131000,2017,6,12032.0,
388,620-0204-0088-00,"11801 Vauk Valley Ln, Cincinnati, OH 45249, USA",6 - 3 - 2 - 0,1404,550,1986,04-07-2017,"$192,500",3.0,11801.0,,39.28282340000001,-84.3191758,192500,2017,4,11801.0,
389,620-0241-0026-00,"9474 Main St, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1308,510,1932,05-15-2017,"$185,000",3.0,9474.0,,39.228238,-84.323779,185000,2017,5,9474.0,
390,621-0024-0030-00,"420 Carrington Ln, Loveland, OH 45140, USA",6 - 2 - 2 - 0,1450,550,1992,06-06-2017,"$105,000",3.0,420.0,103.0,39.287333,-84.2993407,105000,2017,6,420.0,
391,621-0024-0115-00,"130 Carrington Ln, Cincinnati, OH 45249, USA",6 - 2 - 2 - 0,1412,550,1992,05-09-2017,"$119,000",3.0,130.0,102.0,39.286922,-84.300755,119000,2017,5,130.0,
392,621-0024-0216-00,"820 Carrington Pl, Loveland, OH 45140, USA",5 - 2 - 2 - 0,1112,550,1994,05-04-2017,"$100,000",3.0,820.0,309.0,39.2851405,-84.3005117,100000,2017,5,820.0,
393,521-0002-0105-00,"749 Wooster Pike, Terrace Park, OH 45174, USA",6 - 3 - 2 - 1,1357,510,1924,04-30-2018,"$259,900",3.0,749.0,,39.1631412,-84.31231129999999,259900,2018,4,749.0,
394,521-0006-0520-00,"718 Miami Ave, Terrace Park, OH 45174, USA",4 - 2 - 2 - 0,1459,510,1948,06-07-2018,"$192,000",3.0,718.0,,39.1576857,-84.303041,192000,2018,6,,1.0
395,523-0005-0076-00,"3721 Germania St, Cincinnati, OH 45227, USA",6 - 3 - 1 - 0,1216,510,1930,06-25-2018,"$137,000",3.0,3721.0,,39.14317399999999,-84.3918477,137000,2018,6,3721.0,
396,523-0006-0043-00,"3928 Germania St, Cincinnati, OH 45227, USA",6 - 3 - 1 - 1,1486,510,1918,04-12-2018,"$150,000",3.0,3928.0,,39.1466509,-84.39410869999999,150000,2018,4,3928.0,
397,523-0006-0260-00,"3712 Simpson Ave, Cincinnati, OH 45227, USA",6 - 3 - 2 - 0,1172,510,1948,05-29-2018,"$181,500",3.0,3712.0,,39.1439651,-84.388187,181500,2018,5,3712.0,
398,523-0006-0344-00,"3808 Carlton Ave, Cincinnati, OH 45227, USA",7 - 4 - 2 - 0,1467,510,1941,04-12-2018,"$193,000",3.0,3808.0,,39.1455997,-84.38835530000001,193000,2018,4,3808.0,
399,523-0006-0371-00,"3803 Camden Ave, Cincinnati, OH 45227, USA",5 - 3 - 2 - 0,1243,510,1952,06-13-2018,"$190,000",3.0,3803.0,,39.1455053,-84.3875609,190000,2018,6,3803.0,
400,523-0006-0452-00,"6313 Bedford St, Cincinnati, OH 45227, USA",5 - 2 - 1 - 0,1360,510,1928,04-04-2018,"$155,000",3.0,6313.0,,39.1476102,-84.3881459,155000,2018,4,6313.0,
401,523-0006-0500-00,"6309 Murray Rd, Cincinnati, OH 45227, USA",6 - 3 - 1 - 0,1050,510,1995,06-21-2018,"$136,500",3.0,23.0,,39.1484417,-84.3885159,136500,2018,6,,1.0
402,523-0006-0534-00,"3982 Warren Ave, Cincinnati, OH 45227, USA",5 - 3 - 1 - 0,1406,510,1970,04-06-2018,"$135,000",3.0,3982.0,,39.1478527,-84.39147890000001,135000,2018,4,3982.0,
403,523-0007-0156-00,"3763 Nightingale Dr, Cincinnati, OH 45227, USA",6 - 4 - 2 - 0,1184,510,1960,05-01-2018,"$188,500",3.0,3763.0,,39.1423899,-84.3967256,188500,2018,5,3763.0,
404,523-0007-0186-00,"5588 Nightingale Ct, Cincinnati, OH 45227, USA",5 - 3 - 1 - 0,925,510,1962,06-19-2018,"$160,000",3.0,5588.0,,39.1424946,-84.39787779999999,160000,2018,6,5588.0,
405,525-0001-0025-00,"7348 Miami Ave, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1066,510,1967,04-03-2018,"$270,000",3.0,7348.0,,39.1950529,-84.3622683,270000,2018,4,7348.0,
406,525-0001-0172-00,"7249 Rita Ln, Cincinnati, OH 45243, USA",5 - 3 - 1 - 1,1239,510,1949,04-24-2018,"$226,000",3.0,7249.0,,39.1944245,-84.35657379999999,226000,2018,4,7249.0,
407,525-0001-0196-00,"7290 Rita Ln, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,864,510,1950,04-16-2018,"$155,000",3.0,7290.0,,39.1976431,-84.35572859999999,155000,2018,4,7290.0,
408,525-0001-0340-00,"7263 Jethve Ln, Cincinnati, OH 45243, USA",6 - 4 - 2 - 0,1016,510,1953,06-15-2018,"$223,000",3.0,7263.0,,39.1957882,-84.359935,223000,2018,6,7263.0,
409,525-0002-0157-00,"7715 Camargo Rd, Cincinnati, OH 45243, USA",6 - 2 - 1 - 0,1402,510,1949,05-09-2018,"$156,000",3.0,7715.0,,39.18636290000001,-84.36264580000001,156000,2018,5,7715.0,
410,525-0002-0163-00,"7729 Dones Ave, Cincinnati, OH 45243, USA",5 - 3 - 1 - 0,1187,510,1947,05-16-2018,"$182,500",3.0,7729.0,,39.18663919999999,-84.3616601,182500,2018,5,7729.0,
411,525-0003-0118-00,"7025 Wallace Ave, Cincinnati, OH 45243, USA",7 - 4 - 1 - 1,1154,510,1940,05-31-2018,"$245,000",3.0,7025.0,,39.1888724,-84.3659725,245000,2018,5,7025.0,
412,525-0003-0430-00,"7101 Fowler Ave, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1440,510,1954,05-16-2018,"$270,000",3.0,7101.0,,39.1894949,-84.3671225,270000,2018,5,7101.0,
413,525-0007-0096-00,"7307 Osceola Dr, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,1104,510,1926,05-01-2018,"$185,000",3.0,7307.0,,39.1952205,-84.35406119999999,185000,2018,5,7307.0,
414,525-0007-0305-00,"7265 Longfield Dr, Cincinnati, OH 45243, USA",6 - 3 - 1 - 1,1138,510,1958,06-25-2018,"$183,300",3.0,7265.0,,39.1970559,-84.3526662,183300,2018,6,7265.0,
415,525-0007-0326-00,"7266 Longfield Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1320,510,1958,06-15-2018,"$280,000",3.0,7266.0,,39.1970882,-84.3520808,280000,2018,6,7266.0,
416,525-0008-0079-00,"7251 S Timberlane Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1468,510,1951,06-27-2018,"$230,000",4.0,7251.0,,39.1947918,-84.368642,230000,2018,6,7251.0,
417,525-0010-0034-00,"7816 Tances Dr, Cincinnati, OH 45243, USA",7 - 3 - 2 - 0,1450,510,1952,05-09-2018,"$195,000",3.0,7816.0,,39.2007559,-84.3591189,195000,2018,5,7816.0,
418,525-0010-0041-00,"7823 Dee St, Cincinnati, OH 45243, USA",6 - 3 - 1 - 0,1258,510,1951,04-26-2018,"$241,000",3.0,7823.0,,39.19843729999999,-84.3586206,241000,2018,4,7823.0,
419,525-0010-0088-00,"7818 Locust Ln, Cincinnati, OH 45243, USA",6 - 3 - 1 - 0,1258,510,1951,05-22-2018,"$234,000",3.0,7818.0,,39.1998213,-84.3588339,234000,2018,5,7818.0,
420,525-0010-0132-00,"7420 Thomas Dr, Cincinnati, OH 45243, USA",5 - 3 - 1 - 0,1040,510,1953,05-31-2018,"$240,500",3.0,7420.0,,39.1989027,-84.35636339999999,240500,2018,5,7420.0,
421,525-0012-0011-00,"7802 Maple Leaf Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1258,510,1954,04-17-2018,"$176,000",3.0,7802.0,,39.2016233,-84.3600946,176000,2018,4,7802.0,
422,525-0018-0079-00,"7529 Shawnee Run Rd, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,1016,510,1951,06-06-2018,"$190,000",4.0,7529.0,,39.1803306,-84.36687599999999,190000,2018,6,7529.0,
423,525-0018-0079-00,"7529 Shawnee Run Rd, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,1016,510,1951,06-11-2018,"$200,000",4.0,7529.0,,39.1803306,-84.36687599999999,200000,2018,6,7529.0,
424,525-0024-0030-00,"5949 Kenwood Rd, Cincinnati, OH 45243, USA",6 - 3 - 1 - 1,972,510,1952,06-04-2018,"$222,000",3.0,5949.0,,39.1748391,-84.3848615,222000,2018,6,5949.0,
425,527-0020-0305-00,"3837 Petoskey Ave, Cincinnati, OH 45227, USA",5 - 2 - 1 - 0,1188,510,1939,06-21-2018,"$210,000",3.0,3837.0,,39.145948,-84.3696276,210000,2018,6,3837.0,
426,527-0020-0526-00,"3809 Petoskey Ave, Cincinnati, OH 45227, USA",4 - 2 - 2 - 0,960,550,1966,04-19-2018,"$106,000",3.0,3809.0,1.0,39.14497,-84.36993559999999,106000,2018,4,3809.0,
427,527-0021-0020-00,"17 Spring Hill Dr, Cincinnati, OH 45227, USA",4 - 2 - 2 - 1,1219,550,1986,06-25-2018,"$300,000",4.0,17.0,,39.14422760000001,-84.3613998,300000,2018,6,17.0,
428,527-0030-0111-00,"4300 Grove Ave, Cincinnati, OH 45227, USA",5 - 2 - 1 - 0,912,510,1948,06-14-2018,"$216,000",3.0,4300.0,,39.150312,-84.3729437,216000,2018,6,4300.0,
429,527-0040-0039-00,"6558 Wooster Pike, Cincinnati, OH 45227, USA",5 - 2 - 2 - 0,1168,510,1929,06-19-2018,"$285,000",3.0,6558.0,,39.1442459,-84.3856005,285000,2018,6,6558.0,
430,527-0040-0156-00,"3840 Belmont St, Cincinnati, OH 45227, USA",7 - 3 - 2 - 0,1275,510,1938,06-08-2018,"$225,000",3.0,3840.0,,39.1473405,-84.38674999999999,225000,2018,6,3840.0,
431,527-0050-0190-00,"6519 Wooster Pike, Cincinnati, OH 45227, USA",6 - 4 - 2 - 0,1492,510,1956,05-03-2018,"$265,000",3.0,6519.0,,39.14364399999999,-84.3857237,265000,2018,5,6519.0,
432,592-0001-0214-00,"134 Ritchie Ave, Cincinnati, OH 45215, USA",6 - 3 - 1 - 1,1362,510,1955,06-19-2018,"$195,000",3.0,134.0,,39.2394384,-84.477206,195000,2018,6,134.0,
433,592-0003-0137-00,"277 Fleming Rd, Cincinnati, OH 45215, USA",5 - 2 - 2 - 1,1342,510,1955,06-06-2018,"$269,000",3.0,277.0,,39.234884,-84.485416,269000,2018,6,277.0,
434,592-0005-0042-00,"1055 Burns Ave, Cincinnati, OH 45215, USA",7 - 2 - 1 - 0,1181,510,1928,05-31-2018,"$140,000",3.0,1055.0,,39.2344454,-84.4680649,140000,2018,5,1055.0,
435,592-0006-0104-00,"338 Wentworth Ave, Cincinnati, OH 45215, USA",5 - 2 - 1 - 0,1274,510,1920,04-20-2018,"$125,000",3.0,338.0,,39.2299889,-84.4662609,125000,2018,4,338.0,
436,592-0013-0101-00,"345 Durrell Ave, Cincinnati, OH 45215, USA",7 - 3 - 2 - 0,1077,510,1939,06-29-2018,"$156,500",3.0,345.0,,39.2195963,-84.46646590000002,156500,2018,6,345.0,
437,592-0013-0145-00,"348 Durrell Ave, Cincinnati, OH 45215, USA",5 - 3 - 1 - 1,1160,510,1940,05-11-2018,"$125,000",3.0,348.0,,39.2199894,-84.4662199,125000,2018,5,348.0,
438,592-0023-0079-00,"7 Evergreen Cir, Cincinnati, OH 45215, USA",5 - 2 - 3 - 0,1209,555,1983,04-19-2018,"$170,000",3.0,7.0,,39.2430848,-84.47421369999999,170000,2018,4,7.0,
439,592-0023-0156-00,"62 Evergreen Ct, Cincinnati, OH 45215, USA",5 - 5 - 3 - 0,1432,555,1985,04-17-2018,"$240,000",3.0,62.0,,39.2442164,-84.4757492,240000,2018,4,62.0,
440,600-0023-0181-00,"10958 Barrington Ct, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1460,550,1979,06-04-2018,"$156,000",3.0,10958.0,,39.2635529,-84.3444129,156000,2018,6,10958.0,
441,600-0023-0183-00,"10954 Barrington Ct, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1480,550,1979,06-19-2018,"$160,400",3.0,10954.0,,39.26377859999999,-84.34353399999999,160400,2018,6,10954.0,
442,600-0023-0192-00,"10937 Barrington Ct, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1082,550,1979,05-07-2018,"$115,000",3.0,10937.0,,39.2641386,-84.3442851,115000,2018,5,10937.0,
443,600-0023-0214-00,"8041 Highfield Ct, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1460,550,1980,05-17-2018,"$133,000",3.0,8041.0,,39.2637606,-84.3461363,133000,2018,5,8041.0,
444,600-0023-0216-00,"8045 Highfield Ct, Cincinnati, OH 45242, USA",7 - 3 - 2 - 1,1480,550,1980,04-25-2018,"$150,000",3.0,8045.0,,39.2638024,-84.345811,150000,2018,4,8045.0,
445,600-0030-0165-00,"10863 Ponds Ln, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1460,550,1976,06-19-2018,"$152,000",3.0,10863.0,,39.2623214,-84.3419734,152000,2018,6,10863.0,
446,600-0030-0166-00,"10865 Ponds Ln, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1254,550,1976,05-21-2018,"$130,000",3.0,10865.0,,39.2623598,-84.3419323,130000,2018,5,10865.0,
447,600-0030-0272-00,"10835 Lakehurst Ct, Cincinnati, OH 45242, USA",4 - 2 - 1 - 2,1082,550,1977,04-26-2018,"$117,500",3.0,10835.0,,39.26206699999999,-84.344517,117500,2018,4,10835.0,
448,600-0030-0275-00,"8091 Hetz Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1460,550,1978,05-07-2018,"$160,000",3.0,8091.0,,39.2627456,-84.3437086,160000,2018,5,8091.0,
449,600-0030-0276-00,"8089 Hetz Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 2,1082,550,1978,06-08-2018,"$125,000",3.0,8089.0,,39.262796,-84.343701,125000,2018,6,8089.0,
450,600-0030-0335-00,"10879 Lake Thames Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1254,550,1979,05-04-2018,"$156,000",4.0,10879.0,,39.2624573,-84.3466801,156000,2018,5,10879.0,
451,600-0030-0345-00,"10899 Lake Thames Dr, Cincinnati, OH 45242, USA",5 - 2 - 2 - 0,969,550,1979,05-18-2018,"$183,000",4.0,10899.0,,39.2628196,-84.34605400000001,183000,2018,5,10899.0,
452,600-0092-0271-00,"7274 E Galbraith Rd, Cincinnati, OH 45243, USA",5 - 2 - 2 - 0,984,550,1979,05-07-2018,"$115,000",4.0,7274.0,,39.2050753,-84.3644588,115000,2018,5,7274.0,
453,600-0202-0493-00,"8404 Pine Rd, Cincinnati, OH 45236, USA",6 - 3 - 1 - 0,1118,510,1954,04-18-2018,"$132,000",3.0,8404.0,,39.2104393,-84.3841635,132000,2018,4,8404.0,
454,600-0211-0418-00,"7752 Montgomery Rd, Cincinnati, OH 45236, USA",7 - 4 - 2 - 1,1438,550,1969,05-02-2018,"$121,500",3.0,7752.0,28.0,39.1951054,-84.38479989999999,121500,2018,5,7752.0,
455,603-0001-0179-00,"9777 Bunker Hill Ln, Montgomery, OH 45242, USA",5 - 2 - 2 - 1,1080,550,1970,06-29-2018,"$127,000",4.0,9777.0,,39.2335007,-84.35392259999999,127000,2018,6,9777.0,
456,603-0001-0181-00,"9781 Bunker Hill Ln, Montgomery, OH 45242, USA",5 - 2 - 2 - 1,1080,550,1970,05-11-2018,"$122,000",4.0,9781.0,,39.233502,-84.3536508,122000,2018,5,9781.0,
457,603-0008-0104-00,"9858 Tollgate Ln, Cincinnati, OH 45242, USA",6 - 2 - 1 - 2,1424,510,1959,06-12-2018,"$240,000",3.0,9858.0,,39.2348352,-84.3521305,240000,2018,6,9858.0,
458,603-0009-0040-00,"8160 Hopewell Rd, Cincinnati, OH 45242, USA",7 - 3 - 2 - 1,1385,510,1956,06-04-2018,"$230,000",3.0,8160.0,,39.2438789,-84.34338,230000,2018,6,8160.0,
459,603-0018-0230-00,"10555 Montgomery Rd, Montgomery, OH 45242, USA",6 - 2 - 2 - 1,1460,550,1989,06-28-2018,"$169,000",3.0,10555.0,52.0,39.25314480000001,-84.3467489,169000,2018,6,10555.0,
460,603-0024-0362-00,"10205 Hightower Ct, Cincinnati, OH 45249, USA",7 - 3 - 2 - 1,1473,550,1978,05-04-2018,"$110,000",3.0,10205.0,,39.261761,-84.310335,110000,2018,5,10205.0,
461,612-0010-0007-00,"8913 Cherry St, Cincinnati, OH 45242, USA",5 - 2 - 1 - 0,912,510,1928,05-29-2018,"$124,900",3.0,8913.0,,39.2208611,-84.3823542,124900,2018,5,8913.0,
462,612-0010-0131-00,"8877 Brittany Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1189,510,1961,06-08-2018,"$195,000",3.0,8877.0,,39.21941899999999,-84.3811379,195000,2018,6,8877.0,
463,612-0030-0352-00,"4965 Doughman Ct, Cincinnati, OH 45242, USA",6 - 3 - 1 - 0,1092,510,1958,05-31-2018,"$150,000",3.0,4965.0,,39.22732440000001,-84.374059,150000,2018,5,4965.0,
464,612-0040-0061-00,"4834 Fairview Ave, Cincinnati, OH 45242, USA",6 - 3 - 1 - 0,1246,510,1939,05-10-2018,"$110,000",3.0,4834.0,,39.2345072,-84.3746376,110000,2018,5,4834.0,
465,612-0040-0163-00,"4843 Laurel Ave, Cincinnati, OH 45242, USA",7 - 4 - 1 - 0,1295,510,1946,04-24-2018,"$142,000",3.0,4843.0,,39.2328086,-84.37450129999999,142000,2018,4,4843.0,
466,612-0040-0320-00,"4850 Myrtle Ave, Cincinnati, OH 45242, USA",6 - 3 - 3 - 0,1342,510,1935,06-04-2018,"$244,500",3.0,4850.0,,39.2321216,-84.3746117,244500,2018,6,4850.0,
467,612-0050-0089-00,"9471 West Ave, Cincinnati, OH 45242, USA",7 - 3 - 2 - 1,1221,510,1950,05-29-2018,"$215,000",3.0,9471.0,,39.2300191,-84.3838158,215000,2018,5,9471.0,
468,612-0050-0396-00,"9462 Blue Ash Rd, Cincinnati, OH 45242, USA",4 - 2 - 1 - 0,1042,510,1941,04-09-2018,"$111,000",4.0,9462.0,,39.2292842,-84.3795253,111000,2018,4,9462.0,
469,612-0050-0427-00,"4624 Hunt Rd, Cincinnati, OH 45242, USA",5 - 2 - 1 - 0,804,510,1948,04-13-2018,"$176,500",3.0,4624.0,,39.2292918,-84.3814537,176500,2018,4,4624.0,
470,612-0060-0358-00,"9324 Blue Ash Rd, Cincinnati, OH 45242, USA",5 - 3 - 2 - 0,1237,510,1940,05-23-2018,"$210,400",4.0,9324.0,,39.22753,-84.380461,210400,2018,5,9324.0,
471,612-0060-0369-00,"4641 Hunt Rd, Cincinnati, OH 45242, USA",4 - 2 - 1 - 0,840,510,1940,06-26-2018,"$140,000",3.0,4641.0,,39.2288555,-84.38079680000001,140000,2018,6,4641.0,
472,612-0060-0397-00,"4732 Tillsam Ct, Cincinnati, OH 45242, USA",6 - 3 - 1 - 1,1055,510,1945,05-18-2018,"$167,000",3.0,4732.0,,39.22806,-84.379178,167000,2018,5,4732.0,
473,612-0070-0093-00,"9365 Opal Ct, Cincinnati, OH 45242, USA",6 - 3 - 3 - 0,1221,510,1953,06-20-2018,"$244,900",3.0,9365.0,,39.2280957,-84.3866577,244900,2018,6,9365.0,
474,612-0100-0329-00,"9650 Waxwing Dr, Cincinnati, OH 45241, USA",5 - 3 - 1 - 0,1320,510,1955,06-26-2018,"$229,000",3.0,9650.0,,39.2350017,-84.4067815,229000,2018,6,9650.0,
475,612-0121-0010-00,"9926 Timbers Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1360,555,1977,04-16-2018,"$150,000",3.0,9926.0,,39.2395039,-84.3937571,150000,2018,4,9926.0,
476,612-0121-0041-00,"9977 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 2,1159,555,1979,05-10-2018,"$145,000",3.0,9977.0,,39.2397024,-84.39493259999999,145000,2018,5,9977.0,
477,612-0121-0062-00,"9972 Timbers Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1360,555,1979,05-08-2018,"$165,000",3.0,9972.0,,39.2403008,-84.3945011,165000,2018,5,9972.0,
478,612-0121-0079-00,"9938 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 2 - 1,1254,555,1979,06-06-2018,"$160,000",3.0,9938.0,,39.2398363,-84.3943525,160000,2018,6,9938.0,
479,612-0121-0083-00,"9801 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 2 - 0,1318,555,1983,06-14-2018,"$170,000",3.0,9801.0,,39.2381695,-84.394756,170000,2018,6,9801.0,
480,612-0131-0103-00,"10168 Kenwood Rd, Cincinnati, OH 45242, USA",5 - 2 - 1 - 0,1111,510,1953,05-09-2018,"$205,611",3.0,10168.0,,39.2449974,-84.37527399999999,205611,2018,5,10168.0,
481,612-0170-0275-00,"11151 Jardin Pl, Cincinnati, OH 45241, USA",4 - 2 - 1 - 1,1347,555,1986,05-07-2018,"$264,000",3.0,11151.0,,39.26945910000001,-84.3830634,264000,2018,5,11151.0,
482,612-0170-0327-00,"11191 Jardin Pl, Cincinnati, OH 45241, USA",4 - 2 - 2 - 1,1347,555,1986,06-21-2018,"$240,000",3.0,11191.0,,39.2707925,-84.3827294,240000,2018,6,11191.0,
483,612-0180-0185-00,"10791 Fallsington Ct, Cincinnati, OH 45242, USA",5 - 2 - 2 - 1,1223,555,1984,04-24-2018,"$210,000",3.0,10791.0,,39.2572848,-84.3604062,210000,2018,4,10791.0,
484,612-0190-0104-00,"11127 Labelle Ave, Cincinnati, OH 45242, USA",5 - 2 - 1 - 0,1196,510,1950,06-20-2018,"$128,000",3.0,11127.0,,39.2666884,-84.363177,128000,2018,6,11127.0,
485,620-0190-0398-00,"9108 Dominion Cir, Cincinnati, OH 45249, USA",6 - 3 - 2 - 1,1232,550,1984,06-14-2018,"$133,900",3.0,9108.0,,39.2887434,-84.3081269,133900,2018,6,9108.0,
486,620-0190-0457-00,"9148 Dominion Cir, Cincinnati, OH 45249, USA",5 - 2 - 2 - 1,1300,550,1985,04-24-2018,"$132,000",3.0,9148.0,,39.2877498,-84.30770609999999,132000,2018,4,9148.0,
487,620-0190-0716-00,"12081 Carrington Ln, Loveland, OH 45140, USA",5 - 2 - 2 - 0,1112,550,1995,05-08-2018,"$117,500",3.0,12081.0,101.0,39.2887546,-84.2981064,117500,2018,5,12081.0,
488,620-0190-0720-00,"12081 Carrington Ln, Loveland, OH 45140, USA",5 - 2 - 2 - 0,1112,550,1995,04-09-2018,"$114,500",3.0,12081.0,205.0,39.2887546,-84.2981064,114500,2018,4,12081.0,
489,620-0190-0731-00,"12091 Carrington Ln, Cincinnati, OH 45249, USA",6 - 2 - 2 - 0,1450,550,1996,05-24-2018,"$120,000",3.0,12091.0,102.0,39.28883709999999,-84.2986829,120000,2018,5,12091.0,
490,620-0190-0775-00,"12021 Carrington Ln, Loveland, OH 45140, USA",6 - 2 - 2 - 0,1450,550,1996,06-18-2018,"$129,900",3.0,12021.0,206.0,39.2879941,-84.299495,129900,2018,6,12021.0,
491,620-0190-0848-00,"12032 Maxim Ave, Cincinnati, OH 45249, USA",5 - 3 - 2 - 0,1383,550,1999,04-17-2018,"$184,000",3.0,12032.0,,39.2901243,-84.30939359999999,184000,2018,4,12032.0,
